transaction_reference_id,debit_credit_indicator,account_id,transaction_amount,transaction_currency,transaction_date
2d38daf6da22031da5b0667bf00336c8,DEBIT,26667,5709.89,GBP,2023-11-06
fd3bfe7821a1ff02c380ea4357bbe19e,CREDIT,29448,3342.01,GBP,2024-08-28
e6d556e561b703752a213f0b3c800ec0,CREDIT,20454,8819.68,GBP,2024-05-17
650609e085878f677d516c4e1ad59b8c,CREDIT,26156,2559.02,GBP,2023-10-01
38e9507d439b6ff63c055e6ee92cf287,DEBIT,20261,1236.37,GBP,2023-06-18
bcc9d6f2310f70551f5f339fd2beb838,CREDIT,24856,2115.31,GBP,2024-09-22
1d3dddde48b4c5f767101a449f5e3ee4,CREDIT,22448,7716.39,GBP,2023-09-14
d8048a454f6f121906dff779708b22b5,CREDIT,25551,2539.91,GBP,2024-09-20
8ac0aeed66fb69326b5831b573d923bc,CREDIT,29761,530.62,GBP,2024-11-07
28a0f402c0b2b7b7ea4becab27d5e694,DEBIT,24697,1806.86,GBP,2024-06-06
6b65175d82ce109bd8300a873ea35eab,DEBIT,20399,9842.45,GBP,2024-09-01
52d7d4d1f9bc311fcd1d30fc2dfc0d03,CREDIT,29141,8675.71,GBP,2024-07-27
87bc608f7f5ca3b1fad8b1b2306b59b8,CREDIT,24329,5031.46,GBP,2023-10-31
2a715728c2be371b2d9c264516e17444,DEBIT,20591,6668.24,GBP,2023-06-18
4b79271b0dd2130e766543bbf0b401b5,DEBIT,23336,1388.68,GBP,2024-09-03
d1b7bf63bc84be0ca2b516d4ee558fd2,DEBIT,29278,9865.59,GBP,2024-05-27
b7ae7c01cf9de6e967ecde0926da0cbd,CREDIT,22265,3402.4,GBP,2023-02-14
107475b0c3175b2e5bcfd2935d35c34c,CREDIT,27446,4064.95,GBP,2023-02-28
cf07b7609c86488c9c4bd1aacf0fe2bc,DEBIT,27922,4555.43,GBP,2024-05-15
d7e74417cd1c5db677cf1053e4193394,CREDIT,21267,2518.57,GBP,2023-02-07
a7974388902bb2fbec912ebccbb885a5,CREDIT,26735,5063.23,GBP,2023-10-06
4679c500b81c69bbb6dcf917107820d1,CREDIT,27923,6393.92,GBP,2023-10-19
ab3ddca0631b840d162183b3607ee14b,CREDIT,23598,2551.02,GBP,2023-02-26
0a857de88e7fab2b2552110483b1db82,CREDIT,25147,7048.83,GBP,2023-09-07
b93a88f5e74c2d001c6cab91d79e18b2,CREDIT,28542,2348.06,GBP,2023-01-12
a6878b39086f359925f537ed09a1f68a,CREDIT,20776,3350.54,GBP,2024-07-13
a917587c83d51c7f0bd78a40ed5d2b9a,CREDIT,29177,626.3,GBP,2024-10-09
78f33d5c92bb953d28b2cc961d9a45e8,DEBIT,26482,2035.67,GBP,2022-12-27
ebffbc5431fa844a8f996304810bcf51,CREDIT,23793,5207.92,GBP,2024-11-14
0f49bc1a9748f45bc82105365fb17f43,CREDIT,27337,5959.08,GBP,2023-09-11
271bb3716c87b181d7e1a0947df100d9,DEBIT,26331,7932.5,GBP,2024-08-02
554b1a7ab13e9e2b1901a9e84107fecc,DEBIT,29505,7257.55,GBP,2023-02-02
65382a1bb40876acc5d835eb0cba98af,DEBIT,28962,9536.97,GBP,2024-11-16
595d26c48c45aa3da05af9e68a78ac8e,CREDIT,23480,4814.54,GBP,2023-10-24
eb68adc981a8993f21fc3331fc3de4c8,DEBIT,24904,6228.75,GBP,2024-07-26
8fdf7aa82480ec0e33cc5d71b1fc2c37,CREDIT,21295,6610.91,GBP,2023-01-18
ad4e338d7be6170f279a3e09067a6e50,CREDIT,29836,5551.86,GBP,2024-04-09
022e96c68e997a2120d5283de6f00797,DEBIT,27949,748.57,GBP,2023-02-11
4b933b93607633d6b7bbc10b4edbd03f,CREDIT,21069,4602.51,GBP,2023-03-23
2dcd5464064a294ea92e31fd4f88a464,DEBIT,20749,5800.82,GBP,2023-09-15
4a0f0911a1ae3b1474b4e4b61016bf47,DEBIT,23542,9739.88,GBP,2024-09-30
10de701f10b1c8b81d29cf2122b97a43,CREDIT,25068,3409.09,GBP,2023-04-23
ff2c0746c81cc177650636e95e3f78df,DEBIT,25035,9056.53,GBP,2023-01-21
e70e79827cae0ae26c98e4ac12ddf24c,CREDIT,28667,2300.63,GBP,2024-08-11
3ffe56afa993d91f6cc96165fea76833,DEBIT,21510,8989.34,GBP,2024-08-26
0597cd6ec9a0a409bad340c0b55916f3,DEBIT,20651,5921.36,GBP,2023-10-26
ba0fe86b3f31b6f709b35f7bb7cfe5c2,DEBIT,26254,6568.98,GBP,2023-07-06
fe1400078db39f54282341dbc98a1077,CREDIT,24714,2586.69,GBP,2024-06-20
030a38864bfabca61933ce602b8044ae,DEBIT,23368,8648.39,GBP,2023-07-20
2c730ab4664d8e63754671453c477060,DEBIT,21485,2977.39,GBP,2024-06-17
48c2e93a2ec11b1f00475f110f21a335,DEBIT,21490,8441.79,GBP,2024-11-19
435dcc8c382948228b93c8ff7ea764b9,DEBIT,21780,9239.1,GBP,2023-05-19
cd326c841e12e76c78308c9a36beb5d0,CREDIT,26937,2561.86,GBP,2023-01-12
669a33adb4506089172234935bcef5d9,DEBIT,21167,6405.12,GBP,2023-03-25
640a6bd6ccb16537edb186572174ad11,DEBIT,23793,4368.6,GBP,2024-10-11
a3acc2fd4d288106c862ca79ae036381,DEBIT,21292,8071.0,GBP,2024-11-21
b2ff5e34ded8a1e13cf10303ede74b99,DEBIT,26380,5404.28,GBP,2024-07-21
88f87c5d1740f561a2891227ac0df770,CREDIT,27987,5470.36,GBP,2023-02-23
c5d97e64db5c1033b6bd61ba91149b34,CREDIT,20502,5181.97,GBP,2024-05-21
1682889e501763d40d1e2ea9f254d52d,CREDIT,29235,4168.41,GBP,2024-02-18
ad8377f153be29f8a24a589cb381f26b,DEBIT,29527,9272.0,GBP,2023-09-08
d3529289360b7e66b483988d8701b99c,DEBIT,29673,9260.97,GBP,2023-04-11
0533a24e44bd31f7c096f78d253b63ce,DEBIT,24526,9767.12,GBP,2024-09-02
5336b65874c45ca942c7707d6c7a8339,DEBIT,27799,2243.73,GBP,2022-12-05
cf1c66d58307166f2633ce888c480d98,CREDIT,21179,5566.7,GBP,2023-11-08
5c98349eb1a4aba1688586ab3bd13372,DEBIT,22139,6323.52,GBP,2023-08-06
4f996308efc799eab6eabe34e17d5dae,DEBIT,29311,9435.51,GBP,2024-02-15
5d34a8b460189ab71467e5c7b1582673,DEBIT,25999,7139.11,GBP,2023-10-16
b558c5a783c63045a1a140317faaaddd,DEBIT,25616,1885.24,GBP,2023-12-15
0ec2ce791b0432bb570500d02bef427b,CREDIT,21240,5616.89,GBP,2023-07-16
45906ba00874e72e7b3a7fc2cdc7788f,DEBIT,26091,3819.61,GBP,2024-04-15
d512073684ecd83d02f6fbe1543d1f79,DEBIT,21713,6163.31,GBP,2024-08-16
4ed7a0cbd0a3e34550459aac170e92fd,DEBIT,22663,4733.02,GBP,2023-03-02
60cfed96f45f34cba804dc8e53cfe6f6,CREDIT,29673,322.76,GBP,2023-03-20
fa6263d1ed36497de6a187345e7d616c,CREDIT,26735,5604.47,GBP,2024-04-18
77923871d11fb4184cffd8b851711b34,DEBIT,20841,2315.01,GBP,2024-11-09
9f843738d23abda0c07733541dcf7607,DEBIT,25419,1415.95,GBP,2024-01-25
b569c0782f78469f49313ac083859be2,DEBIT,23937,3687.26,GBP,2023-09-28
31d1bd5734a90eeb3ede678783e784dc,DEBIT,27743,3615.64,GBP,2024-04-26
3dab40415f02ce99cb89222362589ebf,DEBIT,29734,2788.58,GBP,2023-03-25
79e50b75302ccf9490a7e8ce684c1be0,DEBIT,26561,3002.83,GBP,2024-04-26
5ad794fd0710b31e8669033c2c919afa,DEBIT,22178,7154.98,GBP,2024-05-21
605ec0f0465365dc558f1a11224ac2e8,DEBIT,24987,830.79,GBP,2024-08-06
d63a593c0c45e50d69b6913e1680adbc,DEBIT,28807,6952.87,GBP,2024-01-19
dd8fb95b341bff837dd9d1fbba183c2e,DEBIT,28631,5709.41,GBP,2023-09-16
e3a52e67aac8224f116bba9b150984ef,DEBIT,26508,7247.63,GBP,2024-07-18
eb4a0db6bfbc2d9e960b152c314b41b4,CREDIT,22706,2395.13,GBP,2023-12-23
9c8165699e218b4ad0ae7766ed8ba6d4,CREDIT,21691,7267.37,GBP,2023-08-26
b11f42d95088bd4501f8ea6577718aef,CREDIT,27327,8514.34,GBP,2023-04-05
356bad04b3fae24a60bf5112f1c1a557,CREDIT,27691,2714.17,GBP,2022-12-29
131e6a9c34e7afc8d39137f7b9782ef0,CREDIT,25621,9664.91,GBP,2023-11-13
c023b63c21e8ace62193d103693efa8f,CREDIT,25291,7705.92,GBP,2024-05-12
90aa2dfde4b0cac9e1a2055018fba8c6,CREDIT,24648,8555.06,GBP,2023-06-25
512b2212e380bba70ca40f42a2092df4,DEBIT,20529,9912.65,GBP,2024-06-14
0113fd0415f5082a0f224b072107d28a,CREDIT,25704,3687.74,GBP,2023-11-09
d97172c54716bc7da743048810f888c6,CREDIT,23456,3520.93,GBP,2024-01-06
2009ca8ad4f604a1b74a824f696080dc,DEBIT,27857,8051.81,GBP,2023-06-20
e4d40b9b46546c6116de38b8d7cc47df,DEBIT,20515,8470.29,GBP,2024-02-07
1572bf682a92de353c9a52cb68040300,CREDIT,28274,1923.74,GBP,2024-03-03
cfe3c850ef67cb5cc110c3091a2c80e7,DEBIT,29180,6189.67,GBP,2023-12-09
108e6edab002b4db88c16cddab9819a2,DEBIT,22973,6903.24,GBP,2024-08-19
ad19227e6ef0c47bb9f0e044b62a3115,CREDIT,28223,4295.29,GBP,2024-09-15
e4175175133fc7db721ed17138e87918,CREDIT,25318,4372.65,GBP,2023-04-16
d9198999fb510926723171cc432390e3,CREDIT,27520,2880.06,GBP,2022-11-30
b6e1cec4ac38d8eb6ed317e3034ad085,CREDIT,25138,3841.62,GBP,2023-04-03
d778ad8a369500943b53796a3d5d2b2c,DEBIT,27657,5683.33,GBP,2023-04-11
6c0af4e7072f890a37c7dc62d51e6ed7,DEBIT,28742,6801.22,GBP,2024-05-28
7e4208f70ac20e057e9e674a784e22e6,DEBIT,24295,4539.47,GBP,2023-03-31
faf4b2caa39218a2b783d4cfa0cb85a5,DEBIT,24759,6893.51,GBP,2023-09-10
6d5108366ce1f26ac0211a6e72b620eb,DEBIT,23855,7979.73,GBP,2023-03-04
ee6207cb3f9617b90607b40160555823,DEBIT,29731,8613.19,GBP,2024-05-21
d38bcb597fc65ebc705f42514265944f,CREDIT,21786,1016.1,GBP,2024-02-19
3a15b3a80567bdc6f5277259731ee18d,DEBIT,27616,5109.63,GBP,2024-01-01
34612c9aca10bb262f0c348110f49c68,CREDIT,20835,7449.76,GBP,2023-04-26
831edae0f69d8fd1b61afeb5d64a65fe,DEBIT,24293,2977.88,GBP,2023-08-21
781719270547196e0295167a3d6b7fa5,CREDIT,26538,7345.66,GBP,2023-05-30
3a5b61b8e12c99f3b82925e6152ee1a7,CREDIT,20375,4872.45,GBP,2024-07-18
c0eaa34297e103c0a7356d25eb3a4fbb,DEBIT,27283,5381.47,GBP,2022-11-30
ef17e522f46a38217eba3cb5dd6e33f1,CREDIT,26071,6169.22,GBP,2024-06-27
7d89a97ec45501f2b8fad51e1dee261c,DEBIT,21578,4678.91,GBP,2024-05-19
e0daacc9f59c979cbcbf0a74a12373e8,DEBIT,20322,237.55,GBP,2024-08-17
2c52f6b546fd219445ffb3687f25ed7c,DEBIT,29688,8661.08,GBP,2023-04-11
c45729cc40d7b0fb4a0f8f37f5756a85,CREDIT,24269,4857.5,GBP,2023-06-13
696394f11a760ea61138d8ca0908b43d,DEBIT,22365,9268.0,GBP,2022-12-02
4a469ad69e81984137ae09599f47d04b,DEBIT,25379,4991.11,GBP,2024-08-19
8b6e78435b7eb204cc43591deb7ef7bb,CREDIT,24128,158.59,GBP,2023-05-26
82749e9549f1090123e0ec7a43c680c1,DEBIT,24506,3082.25,GBP,2022-12-07
3474350e029b0dda7a4607962df9bff9,DEBIT,25958,2577.07,GBP,2023-11-13
0654e5964667455ddfa18f064ced7f1d,DEBIT,24155,4445.77,GBP,2024-01-06
2b562d0a209a8c577d887ec9260e1b7a,CREDIT,21943,8268.2,GBP,2024-07-31
19bd8c0eb9bbd7a8b0b55e3804b7acc4,DEBIT,25664,3334.46,GBP,2024-04-16
cf6ad5553c66581f7be86a6a06b8533d,CREDIT,28505,7403.79,GBP,2023-09-24
076a460e6a2500209a86a6a34c8c10a4,CREDIT,23161,3537.51,GBP,2024-11-07
047df7c2e0c82814427ae3c4ce5e11e9,CREDIT,29267,209.97,GBP,2023-06-22
12c3e6744a2caa739045132c91ea1a20,DEBIT,28460,5127.05,GBP,2024-02-25
1766cf640407e484de5d7fa12ee3c23f,CREDIT,24343,517.31,GBP,2023-12-08
6c109bd298194aa993ac941459f40d54,CREDIT,21256,4139.41,GBP,2023-09-22
d3b6d5e908dda66c3fea61a2976c886e,CREDIT,21001,8952.45,GBP,2023-11-26
1478382317886a9fcc951f576a9a2148,DEBIT,24424,1734.28,GBP,2022-12-06
edb96082ec655f3e8350f3a8b73c180d,CREDIT,29135,2782.2,GBP,2022-12-31
939ef6e83f0fa0f413b807c384d54e65,DEBIT,28479,8393.86,GBP,2024-08-29
3a3f090e1aeba8b49ea4b66a996621f3,CREDIT,25639,2961.7,GBP,2023-08-11
130bc9be7cb583994187072c693e89b3,CREDIT,25019,6105.55,GBP,2023-08-23
f7564f0f8039a972c77a85d63c3d3635,DEBIT,28046,701.22,GBP,2024-01-19
99f87ccfe65fcb1c84b597d73cd6f827,DEBIT,26731,7074.57,GBP,2024-09-08
f1159a0a9074e72b40d1c7d332c0677b,CREDIT,21817,6212.32,GBP,2023-02-02
b4b9a420900834da291f5b79fbcaa1e5,DEBIT,20854,7081.41,GBP,2023-08-13
44c04e2e480e6513cef83b443a72f1a1,DEBIT,22452,4753.83,GBP,2023-11-16
644493f0430a037bacb3935dc32ac809,CREDIT,21553,2120.97,GBP,2023-11-02
4edd1cf284e2f305432394eca9af7980,CREDIT,23982,710.12,GBP,2024-03-23
6626bafd84c67dffa802c330c6766a73,CREDIT,20833,9407.47,GBP,2024-08-10
b5504ae6c3289b7dd33ce9b7c5df246e,CREDIT,22886,7506.84,GBP,2024-07-17
1939d133ea290c0c1fec4836cab64325,CREDIT,28823,2174.29,GBP,2023-06-20
e1012c2276f045638ce76b0232e96c1c,DEBIT,20178,7678.72,GBP,2024-03-19
238e768159765bfec47c2bdd5d30227e,DEBIT,22331,4959.86,GBP,2022-12-01
6f3d14f38727a9fc6edba45715985245,CREDIT,21317,3761.08,GBP,2022-12-21
d7147adf845c7b857ee9458c4dd37a20,CREDIT,22510,9535.69,GBP,2023-10-11
c12c0c7b83a25b8d7c9d3f5edb31c48a,CREDIT,26060,5719.21,GBP,2024-06-08
37d52628930050e331526dfcdfe20b6e,DEBIT,25062,5497.74,GBP,2024-04-08
413fad9bfb6e7a1b9d2eee607bc0b51b,DEBIT,24636,7006.68,GBP,2023-11-13
634d10cb51eb6199c5c40f4b48b6904c,DEBIT,25018,1188.38,GBP,2024-11-18
5d6559df3585f5f7642266e4372ef4b9,CREDIT,26929,5781.57,GBP,2023-08-20
0c3fce0949ef37598739307366b05c63,CREDIT,27432,3973.77,GBP,2024-04-21
5f0521d6a27b04663309bd9356922d43,CREDIT,29890,5196.07,GBP,2023-12-22
cb9642e8b42af5ed0939334e2243d4f8,CREDIT,25980,6758.49,GBP,2023-06-18
a43b6c770147960db2be15a568b5ba94,DEBIT,21762,2098.12,GBP,2022-12-04
0a0a66e8ecd956a5ac6087be78cc20bc,DEBIT,24871,5827.61,GBP,2024-09-07
618280fc86fa9404a0618c3f8567e13b,CREDIT,24588,7529.82,GBP,2023-07-28
3a318d520723f3fa81dfe980910cfd4d,CREDIT,28640,9897.98,GBP,2024-06-05
daf2143f2a6b997d1de595a6bcaf403e,DEBIT,28462,6268.45,GBP,2024-05-29
ffdb187edc5460fb8ee762ce0cb7f169,CREDIT,21579,8551.41,GBP,2024-08-22
19452da2ae8b41cc7861f27a8a5bede0,DEBIT,21888,3837.49,GBP,2024-04-20
6bdee0f9277f98f2a70c71ef007ea1c3,DEBIT,27949,7109.21,GBP,2023-04-03
e41bd0edd9357b07a1abdec674e0c68d,DEBIT,23397,315.84,GBP,2023-12-27
e220d74f0ff3464cee45a9e53aee0a91,CREDIT,27532,579.24,GBP,2023-12-21
f8d2dc6761b6181928512e6ccce90e89,CREDIT,22105,3910.94,GBP,2023-04-30
a478aa347918d43f5595ba3ed766e4c9,DEBIT,25061,4759.34,GBP,2023-12-04
2aff2284a37308fb6bdd0671e0a36f6d,CREDIT,24962,7783.53,GBP,2023-09-10
6fc45c848d6d381b8e31fe9bf1f2f2bc,DEBIT,27748,2001.87,GBP,2024-09-27
b29f5bdeb1527a2d660a52fa9f256ed4,DEBIT,24357,4073.74,GBP,2023-07-24
fab4feca32bea3be5bc11ae7ebe16084,DEBIT,26241,2174.91,GBP,2023-04-17
b4f48c7017700260f4f2747f0b94c474,DEBIT,23891,5993.39,GBP,2023-08-08
b11719bc0854df60d467427f9330c90a,CREDIT,26028,4221.49,GBP,2023-12-02
08f68dccaa74fc9e2ad70db9896b8c3f,DEBIT,21042,7323.4,GBP,2024-11-17
20f895dc8c4710a741dc4b9e4aee1da2,DEBIT,29580,9465.93,GBP,2023-12-02
3cdaf24ab3166fcec757d0220fa9164d,DEBIT,24810,8895.78,GBP,2024-05-14
22a56d359ce74caceee770a452fca2c4,CREDIT,22866,6444.42,GBP,2024-06-05
443818f60ce9641cb2062497292dec96,DEBIT,28937,8681.81,GBP,2024-04-10
879ca52993c8751b46a62bf249bf5aef,CREDIT,27188,5221.56,GBP,2023-08-03
5e2a7ca5b6df1c24be3692dbcf9df753,CREDIT,24790,1528.98,GBP,2024-06-23
3e01983932ea2ffae2229203bbda399c,DEBIT,22948,8704.52,GBP,2023-03-08
25f602b7b2c766ce73a97497d94a8d30,DEBIT,23749,8304.11,GBP,2024-06-15
6f760756385a08b03d8eff4a8426e541,DEBIT,28747,2880.2,GBP,2024-02-23
6fb3436a1810ddd1cd2e1989b6c3ddfb,DEBIT,28430,7176.14,GBP,2022-12-13
1e3f871eb003210327d4e05158151af6,CREDIT,25892,9900.95,GBP,2023-08-22
0acfeb6635581881480dc9f89aeea054,DEBIT,20843,7637.41,GBP,2023-10-17
0dda4cfc53d04b65e0cc9969221de5be,DEBIT,24464,3590.71,GBP,2024-05-08
b1d008134c9580f29d6ba0ec8f520474,CREDIT,20360,4224.28,GBP,2024-01-07
05095218e997ecd5345a133d1687cf69,CREDIT,20230,5567.69,GBP,2024-01-19
c06aaf862c122446753f43b2722c5935,CREDIT,27787,6887.35,GBP,2024-10-30
3ed0595c653ae447baeb14325324f4ab,CREDIT,28010,5500.34,GBP,2024-04-27
2996192a7f3aabbdd54d2fd6746c5f0e,CREDIT,28711,9500.46,GBP,2024-02-18
c95d249dc144a61bd588d96b73141c47,CREDIT,29685,836.88,GBP,2023-10-02
25634a675bc6f645343a15e9b4147f53,DEBIT,27486,4853.0,GBP,2023-12-04
108c0efdcaa08cddba72cf97e7fd00fc,DEBIT,24374,5076.66,GBP,2023-06-15
e5695c5820c33c0796c81749ab899bd5,DEBIT,23448,7225.37,GBP,2023-06-04
720792ce99f52cade86984b25a7098ba,DEBIT,20513,1974.11,GBP,2024-03-29
1e42cdfc08a4f4110205842b8da9f58d,CREDIT,21074,2709.69,GBP,2023-10-07
9a631a8969e3f03a7ad2afc09918a237,DEBIT,28760,8143.19,GBP,2024-06-24
1d4fc3d6aa8f1936d5ca9d462de689be,DEBIT,23709,7066.44,GBP,2024-03-15
e834108288c454563f1f8db3848fb372,CREDIT,22740,5979.83,GBP,2024-02-22
60ce384ed31ec6701cfd9b9d3d0541bd,CREDIT,20558,4549.45,GBP,2023-03-11
2c93e314656d1822afaf0e6742d38b77,CREDIT,26334,4130.2,GBP,2024-02-15
1d81e5565906cabe567136553f121a7a,CREDIT,26201,3471.42,GBP,2023-06-24
ef1ad3161fe24af1e9995d5b636fc872,DEBIT,28157,7052.9,GBP,2024-05-17
a17f64fa38e411b7ceb40cd81b44af35,DEBIT,22347,6706.94,GBP,2024-01-08
8aa1b7924a90780c101eb78a5c3b1b07,DEBIT,24143,2566.32,GBP,2023-02-27
e2e97c4e43b4d1f1870777df5011886b,CREDIT,26983,972.7,GBP,2023-02-22
e182a3227a950b483f4920c6eff8cb44,CREDIT,22997,1953.65,GBP,2022-12-01
90300bf0c5a980e067791ea8ffb5e380,CREDIT,27232,2157.96,GBP,2023-11-20
cb53c277c58dd376eb3446e126ab36fd,DEBIT,24597,781.06,GBP,2023-06-20
b5e6e36072f0c22d1e5408703807d8e4,DEBIT,22979,5996.88,GBP,2023-11-17
9b93bb1d1814ca02988c1a94ec8c146e,DEBIT,22099,5804.75,GBP,2023-08-07
42ed497fded861e35e6eaa5f62897f51,CREDIT,26678,5045.37,GBP,2024-08-10
ce5a3a9857dd62033da8d69f911bbe9c,CREDIT,20304,6741.2,GBP,2024-02-24
77848636c3ba86b3b211ff1177390189,DEBIT,26417,3264.34,GBP,2023-02-21
8db1a0063f00ed3e0cc5fe5202a40528,CREDIT,21632,1791.88,GBP,2024-09-18
35a2520fa8f524383e2c9dfc193fb691,CREDIT,20920,5964.83,GBP,2024-07-15
6704e986445d217070897ac327691f0f,DEBIT,26738,4512.64,GBP,2023-04-30
abef799b8f6a277448ecd8ca02069c4c,CREDIT,27513,3118.12,GBP,2024-08-23
c983b5122dae6083f48618b185b69489,CREDIT,27843,1309.99,GBP,2024-02-10
b40dc92fe5c6bcc8b172abd16cb8ca77,CREDIT,28434,971.81,GBP,2022-12-15
5922bf72f3d408eb478e0517284b96c5,CREDIT,21754,1836.12,GBP,2024-07-06
71bdb41d518d47a99f9142838433aa4a,DEBIT,22516,4517.87,GBP,2023-09-17
6c6e4905288b786c1b421d9a2d8c216c,DEBIT,20636,9332.97,GBP,2023-08-25
3a2f375f20c21e12b0401418c5e69fc9,DEBIT,20348,3529.53,GBP,2024-04-20
75e7a3ca4cb3b36d7f9d3a85af9ed651,DEBIT,25811,7390.83,GBP,2024-05-25
92888ada80ac641019692e9162b3eef5,CREDIT,24839,1532.05,GBP,2024-08-24
84978a2acab1df29a2c247d940050fd2,DEBIT,21351,3782.01,GBP,2023-11-09
39a4c964278dc305b3ba74546048cb4f,CREDIT,29100,9336.17,GBP,2024-05-02
6c2296c54c365d8d65024d9694d927b2,CREDIT,22408,8169.66,GBP,2024-01-30
370ed819fe611273739d2c91010273e9,CREDIT,26552,6470.22,GBP,2024-10-26
b1244622332aa86d936d5f8b1f7913a4,DEBIT,26905,3905.54,GBP,2023-09-12
9be3568cf12a72ca38396ae3a3311dc1,CREDIT,29835,8295.06,GBP,2024-02-14
72ef1d1ba129f5acc4329863b31bf603,CREDIT,22814,4079.9,GBP,2024-11-05
d9b5ef901c6950b42b1260e25c243d7e,DEBIT,23154,5639.01,GBP,2024-09-06
1417f07239ea1eaa1e25c9d0edfb8044,DEBIT,27537,1386.46,GBP,2023-03-28
bf6c03a87c315652b72ec9211260a547,CREDIT,23158,1057.38,GBP,2023-09-20
d9c6559c77a5d9326d7dcdb3222411ad,CREDIT,28182,2706.57,GBP,2023-08-28
340e85cc603bffbe50fb4f77e6b7f37b,CREDIT,28581,2092.18,GBP,2023-12-04
833d90e47688de32c0081ad1deff02d9,CREDIT,27632,9826.36,GBP,2024-05-07
c1184f24780a607d6bff8f68b6ab415c,DEBIT,29948,6378.28,GBP,2022-12-21
dce32155fc37881d5f1a96e2ae5750f0,DEBIT,24301,8101.39,GBP,2024-08-26
abf18819653165ac2481b92f02f62bba,CREDIT,21041,4724.34,GBP,2023-10-29
334814121df8a7b54961b4613836b166,CREDIT,25166,8993.82,GBP,2023-01-04
a3dac2d74a927c1a0ae62cecb9775302,DEBIT,22312,6883.48,GBP,2024-06-30
7fcfd89aedf6b40526c5e71d81bc600a,CREDIT,26264,5988.07,GBP,2024-07-10
bb6e22c240246c4c809b200ca6c843c6,CREDIT,25880,163.5,GBP,2024-05-21
1188df51e483171d012281e9387aee60,CREDIT,28854,1072.32,GBP,2024-08-09
f97ae6a5a349d070692ad7af3d74b8c2,DEBIT,21950,427.04,GBP,2022-12-14
9aa82aba0f32393ee2f8659eb00d3153,CREDIT,28824,9398.82,GBP,2023-01-25
5a2560d9c43a12a0014aaa3373cfd16e,DEBIT,21716,2563.0,GBP,2023-12-18
0f80adf009c538c773b9bd0355b7da08,CREDIT,22881,6414.78,GBP,2023-01-31
ba7a61f7aacc89d5d15c4c9d433a6644,CREDIT,23819,3419.0,GBP,2024-06-26
76e8e3ec5bb7178ceb3b3b167e09eba1,CREDIT,20318,9111.47,GBP,2024-05-21
cbf2fe7db52b9102479925afa0672b55,DEBIT,23492,9693.54,GBP,2024-05-24
bfe2dbe10e1b36f2e523fb7226e1736a,CREDIT,24472,9589.95,GBP,2023-02-17
5ce4ce4e17cb6c2ab1af3cf7c58a7af6,DEBIT,27603,2291.54,GBP,2024-03-01
481b236af43228e4bff4fb5cf4baabd7,DEBIT,27404,2888.68,GBP,2024-01-25
dea835e9ac8d63dfcda6e5a1cd992a28,DEBIT,28679,7198.32,GBP,2023-09-30
99c0f8498e4023b4855cf2c81bc0f0fe,DEBIT,20179,6450.69,GBP,2023-11-15
d112f06889e63778571651bba0a6e3b2,DEBIT,25544,1110.7,GBP,2023-07-01
f3374e5ef1a3bffc4ca761ade6851537,CREDIT,27758,8678.03,GBP,2024-11-07
baf55f69d706bca7ab52b195d1baf396,CREDIT,29705,2674.07,GBP,2023-10-04
9573f7cb7545e93490a744f1a0270cbe,CREDIT,20392,9558.41,GBP,2022-12-11
c50c9b682e5b40e9acf3136aa438dbb3,CREDIT,20281,9331.06,GBP,2023-04-12
b1c0bf9f7b382102d6d1d34379e2f7d5,CREDIT,28835,4529.3,GBP,2024-09-16
27200d51baaa3bcd655e505abdee7cd1,DEBIT,29559,6076.83,GBP,2023-09-19
220af02700c801c3ea3ed9a2135789ed,DEBIT,20299,6911.29,GBP,2024-02-20
85bdaa00cbdea290243250805027c9cc,CREDIT,22651,7286.03,GBP,2023-11-09
2bb17d03c3b7076a8a26da05348c3434,DEBIT,25395,1765.24,GBP,2024-06-06
43def0e734cbc7fd31ab369e2364e9b5,DEBIT,20247,3156.84,GBP,2024-08-22
93ec2eddfdab39a9a993b3a9454fbe05,CREDIT,25801,7390.93,GBP,2024-08-15
238521a37538011ffe8e16b3683a5bc2,CREDIT,22029,5792.69,GBP,2023-03-30
1ae156e3406d3fbaba99e34d949463b4,CREDIT,21265,9120.19,GBP,2024-07-30
a8de1d45f970e490d3c9b4dc9d52978b,CREDIT,28503,1508.4,GBP,2023-11-29
4480aeae8c24a5651aa460dc842de45f,DEBIT,28507,5219.65,GBP,2023-05-09
2dc7e14a87642e959c425b53f2e9fef3,CREDIT,24596,4854.89,GBP,2023-11-17
d90540ed8c100618a55b930985132369,DEBIT,29902,9771.0,GBP,2023-05-30
9370363953464f5fc14996c998012d8f,DEBIT,28207,4867.77,GBP,2023-03-19
26c4b5be283d2102c085b4457f8969e0,CREDIT,25646,1884.29,GBP,2023-10-27
5ab019fad7e7a47224fcf3cc93f58272,CREDIT,24629,2620.28,GBP,2023-11-04
9a7f579d4f09fedc02b5426614adc11a,CREDIT,25915,8802.74,GBP,2024-04-27
696aa83705399d7969307d824ef27400,DEBIT,23760,3062.61,GBP,2024-01-11
2274e011cdad7af5bd241745966a16e8,DEBIT,23873,700.85,GBP,2024-04-25
72439689dae1755557f23951d59f94b9,DEBIT,29307,7113.16,GBP,2023-06-09
789015fb2611fdd42ff4b33d75a02abf,CREDIT,21933,8481.19,GBP,2024-03-28
