transaction_reference_id,party_role,parsed_name,parsed_address_street_name,parsed_address_street_number,parsed_address_postal_code,parsed_address_city,party_iban,party_phone,external_id,account_id,transaction_date,provi_id
6299,1,4765,7005,2724,5358,2402,4931,6031,25017752,23245,212,6299
2854,0,341,4040,964,2137,932,3135,6031,25028211,20852,336,2854
1208,1,369,3037,4827,5358,5388,3959,6031,25018150,23695,73,group_365
4962,1,5586,5303,4827,3056,524,4899,6031,10590925,20280,385,4962
3985,0,3898,3326,4405,2427,1566,4931,4984,25003506,25866,93,group_367
7500,0,2799,2471,642,5358,4625,1817,4651,35005150,20929,222,7500
3823,0,3701,6531,3128,5358,3631,4475,6031,40015912,28688,164,group_369
2377,0,1673,1090,3951,1201,1795,3624,4140,35002144,28998,241,group_370
6713,1,3765,3253,4123,2627,4577,378,293,25036657,25456,50,6713
2688,0,5234,5156,4827,3186,1720,4931,6031,35010788,22054,200,2688
2874,1,597,6960,1073,3806,5851,4931,1195,35028892,23296,329,group_373
3442,1,5626,5264,1246,5209,4599,3572,6031,40007285,21711,703,3442
3581,1,1726,2976,2502,1234,113,4484,6031,80064602,25923,72,3581
1437,0,3937,6430,4827,4393,6388,1337,4255,25038848,24910,475,group_225
1634,1,6090,5031,4756,5350,4628,4931,6031,35012097,25544,716,1634
5982,1,291,2704,2340,140,682,4931,6031,25024628,29412,348,5982
3875,1,2374,6623,4347,425,6388,3507,133,25022581,22715,390,3875
6961,0,6555,2503,4827,5358,2647,4673,6031,10548867,24466,456,group_379
8939,1,5704,7473,4827,5358,3508,4678,5007,25014771,27595,206,8939
353,1,757,3453,1064,3908,4022,315,3468,50054194,21956,325,group_381
7452,0,4514,6887,2014,5358,3004,2489,1631,35010408,28267,48,7452
8866,1,4457,2729,192,4748,3565,313,6031,40021118,29845,707,8866
4912,0,3366,6455,2283,1203,4117,4931,3520,10577625,27168,451,4912
5489,0,5164,2948,3728,1412,6347,4931,4585,60026808,29616,719,5489
2760,1,716,6192,4827,2459,6388,4931,242,70051626,28576,614,group_386
2198,1,1956,7457,3523,3551,1817,766,2584,10477580,28521,237,group_387
10920,0,5742,1738,4827,3817,6388,665,5382,30010213,20454,51,group_324
2593,0,1238,380,3891,5358,4647,3024,5356,10079830,24761,190,2593
4163,0,1333,5285,2887,150,3774,4382,6031,10351100,28715,595,4163
10027,1,6220,3332,3995,5071,4977,4931,6031,10586747,27712,628,group_390
4623,0,527,7149,582,5358,6332,4541,6031,20009052,29804,524,group_391
8033,1,1358,2240,4827,3785,753,1024,6031,10007009,26635,2,group_392
1281,1,6471,2987,2789,2732,1661,4651,580,35032391,22304,607,1281
6636,1,2118,7473,4827,5358,6388,168,6031,35009402,25404,340,group_394
5853,0,2515,4731,2501,2032,5244,2692,4114,25025605,24386,24,group_395
3873,1,3975,4530,4827,5103,286,4931,5223,35017906,27547,142,3873
1252,0,4449,7473,4827,5358,157,4931,5128,10391298,20765,148,group_397
7243,1,2938,4665,742,3926,5253,3895,6031,90003468,29901,412,7243
6175,1,6161,4229,2206,2731,129,3300,5088,35023765,21632,660,group_399
6257,0,3012,7473,4827,2492,3945,4931,6031,70047376,25732,195,group_400
251,1,3668,3022,561,5358,3154,4931,6031,40018688,22191,400,group_401
6729,0,4168,5667,4350,5358,6102,4931,2554,25037200,25389,659,group_402
1802,0,3235,271,1562,5358,4301,3795,6031,90016984,22378,607,1802
6860,1,2653,1804,3982,4768,2212,1035,6031,10536571,20689,122,group_404
4632,0,231,5545,2541,701,827,4931,1379,35005137,20438,172,group_405
7141,0,2324,2179,1835,1171,4146,3821,6031,25006075,24775,108,7141
9279,0,2801,3402,2762,3088,5000,4426,2605,35021099,24844,691,group_407
2429,1,2158,4063,4827,3311,3914,1341,6031,25005736,24218,336,2429
3835,0,6076,4175,203,3423,2190,4931,3636,30005351,23491,90,group_409
7865,1,5264,7473,4827,5358,3800,407,1552,25006188,23012,166,7865
3897,1,6154,5197,3831,5145,2732,4227,6031,35025488,26365,430,group_411
1114,1,2228,3303,2365,5358,2550,4931,1604,25012202,24133,147,group_412
5197,0,657,6296,2001,5358,910,4127,6031,10508523,27282,429,5197
1847,0,4250,1936,283,5358,3151,4931,6031,25027212,25979,31,group_414
1189,0,2763,7196,244,2736,6388,4931,522,35027902,21761,688,1189
7467,0,2133,7130,1537,2898,5036,3978,6031,35013113,20025,411,7467
9897,0,4835,946,4827,4454,6388,1612,3143,25019602,24647,599,9897
216,1,2809,2573,4040,4223,2207,933,4351,25035438,21493,87,group_418
8820,1,5736,1472,157,2096,4834,1936,6031,20020732,21412,308,group_419
2156,0,4064,1067,1867,2711,567,4931,6031,30004530,21641,94,group_420
5180,0,3283,1483,90,688,4465,1002,6031,35026688,22455,407,5180
893,1,5592,2058,4827,2462,467,1342,6031,20006091,22281,95,893
341,1,1332,5114,545,3027,647,4305,3060,10021566,22622,307,group_423
6893,1,3064,6163,1467,750,6388,4405,3155,10546495,26883,386,group_424
9944,0,13,5765,34,3991,2155,2997,3890,50057808,23448,188,group_425
11040,1,3419,1306,4827,5358,5430,4654,314,10497107,21987,331,group_426
2145,0,5323,6665,3836,2806,1145,1049,4454,25014012,21803,330,group_100
6278,0,4863,6675,3833,4278,4574,1084,6031,10199673,26982,125,6278
9298,1,1559,2450,661,5358,3241,3882,15,30005068,24138,221,group_428
9308,1,209,6357,1372,4480,3191,4931,6031,30016844,25982,319,group_429
7902,0,552,5343,2327,5358,2573,4931,1918,40009648,25693,626,7902
3724,1,3539,4630,1256,1937,503,4931,6031,25027224,26353,372,3724
71,1,4612,1001,4827,1115,6388,3606,1523,10106010,20306,442,group_432
3956,0,3465,2758,1743,1753,3028,1483,6031,80013819,26920,103,group_433
5628,0,2571,4441,1309,5176,3577,1633,4717,25038623,22571,515,group_434
9473,0,3407,7410,320,5358,5565,775,5750,10447398,27472,191,9473
10635,1,4380,5515,2440,1932,1743,4345,6031,10547591,21334,383,10635
1760,1,6059,2707,4827,483,2349,2825,5854,35009835,29632,700,1760
8582,0,4381,4671,4439,5358,3142,4931,6031,25015887,28979,503,8582
8956,1,2962,5675,2941,2865,1333,4931,976,25041447,27459,319,8956
1322,0,2454,4975,95,1700,2336,4657,6031,10432488,25840,494,1322
6053,0,3409,7473,2270,1338,1630,866,370,20013807,28543,568,6053
4115,0,3220,4675,2624,5358,3226,2636,5062,25024786,23691,669,4115
7210,1,1865,2739,3370,5358,5315,4931,5169,25006574,21917,506,7210
10734,0,3562,4435,3117,2451,4778,1096,5678,35010920,22981,234,10734
4332,0,5700,4662,4827,1574,2435,4931,3637,25031361,22882,225,group_445
3939,1,1293,6551,4827,2273,3371,610,6031,25036845,29173,400,3939
10776,1,2127,7472,3375,370,6104,3763,1221,90003690,29270,311,group_447
7266,0,6511,662,2321,1667,6052,4931,3228,40002944,21610,572,group_448
10527,0,3379,6265,4827,3401,1217,32,6031,10118186,26297,628,10527
5065,0,2816,3655,550,4654,2897,4931,3213,35028298,20047,173,5065
9223,1,2354,3513,1034,4007,2693,3655,6031,25021399,28123,65,group_451
365,1,4220,7327,4827,1477,5847,413,3647,80004707,28847,84,365
1720,1,1127,5767,1352,5358,1292,752,5098,35008150,22916,359,1720
8469,1,1988,1053,3863,2617,3881,2698,6031,20020255,20768,305,8469
1696,0,2234,3162,2672,5358,3481,1515,4027,35020727,20182,177,group_455
3926,1,2852,6309,3172,952,4821,1783,5949,40003181,27831,495,3926
10615,1,4570,6260,4103,4930,4852,2538,1762,40024687,26203,511,group_457
2037,0,414,7473,4827,2726,6230,4634,5137,10576221,22003,92,group_144
5152,1,1085,3475,4827,5358,1023,3293,6031,35003422,24183,617,group_458
6624,0,5906,3721,2838,1222,5649,4413,6031,25024687,24311,130,6624
8969,0,944,3029,1415,2388,6288,4931,6031,10485627,29627,324,8969
7293,0,4959,640,4827,626,6388,2307,1617,35003458,27555,478,7293
6681,0,3487,4517,3444,2525,499,901,6031,35008913,26522,301,group_462
6137,0,4281,7353,3963,4158,5227,4215,4229,35018349,20146,525,6137
993,0,4136,5144,4827,5358,6388,3728,2051,90012926,26674,456,group_464
1016,1,5282,7473,4827,5358,4536,717,6031,25028102,20413,417,1016
6564,1,764,6130,3670,5358,453,4931,6031,35017463,23432,566,6564
693,1,3284,6864,1376,1935,753,36,4206,35027085,28711,103,693
8106,0,6203,3060,3639,5358,3575,4931,553,25031069,21793,220,8106
4231,0,5354,1657,4827,5358,4760,4931,1731,25015894,23431,533,4231
8250,0,3775,947,4827,148,1069,1669,6031,35000384,24819,665,8250
680,1,1752,2156,802,5358,5003,4931,5879,35003151,29701,353,680
3082,0,2073,2553,878,5358,2216,3825,6031,90020111,22153,615,group_472
9158,0,6541,2037,2847,4198,3558,4931,6031,40024479,22471,34,group_473
8362,0,3332,6427,1277,1378,6333,4931,6031,35022224,20371,330,group_474
4881,0,2669,498,4771,4771,4136,4931,6031,40007708,20862,629,4881
3352,1,6309,1564,2324,1653,3790,3478,6031,20019678,24083,277,3352
4196,1,5791,7409,994,3533,3858,3225,6031,10366800,24916,90,group_477
5116,0,5358,7120,738,2669,3354,2739,3367,80011360,20319,613,group_478
9984,0,5148,6524,4827,5358,5265,3062,4993,90000327,20029,303,9984
1942,0,6029,5063,657,411,3214,4126,5782,10195075,24910,88,group_225
7491,0,6287,4013,384,1639,605,1885,4715,30000039,26864,637,group_480
6118,0,425,2578,4766,5358,1967,4289,3272,25019264,27596,420,group_481
616,0,6203,3060,3639,5358,3575,4931,6031,25031069,22433,262,616
5325,0,5907,3719,2838,1221,312,4413,3376,25024687,21337,642,group_483
2987,0,2912,460,155,2024,2607,4931,1625,10064327,28573,573,2987
1509,1,1240,4754,4827,5358,447,4931,6031,10378983,21882,532,group_485
3381,0,2329,5310,4578,945,4409,314,5908,35001128,22655,378,3381
10138,1,1558,7473,4827,2054,6388,456,6031,35008438,20891,691,10138
9353,1,3828,3919,4559,2167,2804,1311,1658,30003031,21063,31,9353
8455,0,1639,5557,4348,5358,2759,2374,5084,90014471,28110,573,8455
666,1,6037,7151,3556,4025,5492,241,6031,25001547,26014,656,group_490
4581,0,4699,1680,3243,2450,6385,1394,6031,10244708,21079,367,4581
9774,0,2846,301,4827,3841,577,554,221,10591710,22197,450,9774
6864,0,883,7473,4827,5358,4244,2203,593,35014322,21872,435,6864
3837,0,1840,3374,1684,5358,2589,1926,833,60016982,26699,175,group_494
2253,0,722,7473,4827,951,6388,2264,6031,10526950,22355,298,2253
10969,0,2070,5703,3456,5358,3775,4931,537,10004573,21221,606,10969
10172,0,4638,3181,3819,5358,830,522,6031,10016444,22217,685,10172
2494,1,3964,2994,4737,5358,2730,4603,6031,35020897,28640,10,2494
937,1,6358,98,4827,4529,4220,685,6031,90008087,29463,351,group_39
9945,1,2052,6721,643,4418,5194,4687,6031,80046627,28846,564,9945
2552,1,5594,4953,2292,4695,3945,1177,6031,20022657,29688,421,group_500
7542,0,1057,887,4768,5358,3498,1611,6031,35024409,23774,26,7542
9519,1,4745,2375,1067,5358,4222,2937,5931,35013683,22899,196,9519
5705,1,3235,271,1562,5358,4301,1766,6031,90016984,26778,636,5705
6878,1,1571,5652,4827,4261,3611,4931,5261,10409774,23988,48,6878
2526,0,3651,6499,1004,3066,2879,2304,6031,35030689,26126,487,2526
4901,0,4563,7380,3092,2412,4369,4208,1215,10074289,28430,15,4901
3291,1,1352,5992,3618,471,6388,4931,1925,90016692,27942,144,group_507
8054,1,2214,5273,2673,3910,6388,3165,3951,30023150,29210,162,8054
2402,0,4064,1068,1867,2711,824,4931,5263,30004530,20516,157,2402
10769,1,6518,7364,342,2292,3875,4931,6031,90003632,24544,318,10769
2384,1,6142,4973,2422,1882,1261,3380,4038,25036048,23367,344,group_511
3606,1,6198,7473,4827,3932,2854,1651,6031,25011804,29934,208,group_205
3484,1,4119,1842,1718,3814,4937,234,6031,20016633,28396,153,3484
2137,0,4016,7473,4827,5358,1623,1170,1310,10458751,28577,139,2137
2870,0,5856,1246,2022,2059,6388,2535,3198,80005640,24636,350,2870
9332,1,2262,6232,3858,5358,4089,3376,2012,35011293,22487,339,9332
3553,1,6350,1260,4827,5358,9,1089,6031,30022155,23632,624,3553
7632,0,279,466,272,3754,278,4931,6031,10560147,28694,507,7632
10071,1,3980,417,2830,358,3239,1343,6031,70029982,26505,271,group_518
10590,0,195,7407,3709,3984,358,1814,6031,25015714,20190,280,10590
4857,1,1311,1624,1263,3301,5758,4931,6031,90019212,26852,52,group_520
3871,1,1014,7473,4827,4833,3616,4931,6031,10602426,25724,115,group_521
8737,0,5848,7032,3309,5358,6388,4309,1820,25020943,27199,239,group_522
3818,0,4136,5144,4827,5358,6388,4931,6031,90012926,24281,663,group_464
3640,1,4825,198,3293,4541,608,4646,2074,20023925,25702,525,group_523
1848,1,792,762,2828,2833,1510,4873,6031,35016319,25509,573,group_524
1719,0,455,5099,3196,5358,2011,1806,4490,40002989,26202,491,1719
5564,0,4261,7473,4827,5358,1847,3133,6031,40004600,27902,569,5564
2755,0,2569,5571,2953,1079,5299,3212,4122,30018883,25060,272,2755
1674,1,3685,6621,2694,5358,1181,4664,6031,35012927,21825,199,1674
5746,0,3820,4534,2690,5358,2761,2803,1928,50017431,28948,698,5746
5678,0,337,5835,2507,5358,1038,4931,6031,10495183,28658,547,5678
1045,1,3069,2985,4827,2715,843,4828,2876,25015256,29345,364,1045
5720,0,4199,3575,4827,2149,831,4931,6031,50004912,28315,430,group_532
9801,1,2213,3659,4827,3418,1861,4327,2653,30004169,20244,630,group_533
3752,1,953,7008,3961,1838,6388,3023,6031,10413234,27905,331,group_534
612,0,3744,569,4142,5358,3156,88,2431,20007547,21163,470,612
4519,0,5309,7473,4827,5358,3149,4801,2421,20017166,26676,363,group_536
2516,1,4468,6815,1112,253,1279,2351,1030,25021724,27512,494,2516
5537,1,1137,7473,351,2782,1443,4931,6031,35004552,29688,107,5537
7314,1,5714,836,4827,1878,1028,1589,6031,25030336,27428,32,7314
1518,1,5908,3722,2838,1221,6388,4413,6031,25024687,27154,452,group_540
8301,0,124,3938,1649,3899,5655,1171,6031,25004072,21358,707,8301
2576,0,1129,7104,802,1071,6388,2790,6031,25021951,24184,498,group_542
7638,0,5343,3288,4827,3316,4415,4386,6031,80012102,26340,679,group_543
10762,0,3003,1427,4071,470,4671,4262,5899,25007102,26649,481,group_544
6058,1,272,150,3989,5358,1374,779,155,35015823,24463,662,6058
2505,0,6154,1610,443,1336,3091,4931,6031,35025488,25270,294,2505
951,1,1805,2556,1487,3717,3748,2510,1755,90005812,22064,622,951
816,1,5104,2725,2299,5358,2748,1979,3922,35017546,21985,134,816
1535,1,2843,1887,2159,1139,3434,4931,6031,30007775,23411,143,group_549
9521,0,2069,7273,1326,1021,6283,4518,6031,20022028,29287,721,group_550
4501,1,262,5666,3185,5358,6351,4931,6031,80020373,26721,21,4501
10695,1,3096,4682,1080,199,4099,4931,3368,10176588,23050,354,group_552
10986,1,4862,5213,1922,4641,1677,2763,2789,10569315,24347,6,10986
7985,1,3730,4825,4827,3887,1922,4607,3883,35031120,25171,694,7985
85,0,1809,6032,4827,3273,6388,4931,6031,20017079,25031,476,group_555
5766,1,5079,3239,4827,633,6388,1815,6031,40006290,27750,652,5766
7354,1,6035,1849,2133,1885,1168,432,2715,25018560,28315,620,group_532
192,0,671,2034,3559,1162,1849,3351,6031,25002103,27395,26,192
6242,0,6027,1027,4827,319,4748,4004,6031,25013966,21574,430,6242
3097,0,1616,1171,1924,3429,529,1796,6031,40005818,26581,30,group_559
30,0,3602,5836,3840,2947,2198,127,6031,40000844,27164,695,30
3168,1,955,5820,4177,697,2069,4931,6031,20010764,22821,432,3168
1800,0,3919,2423,2618,5358,2866,3353,6031,25014809,20400,335,group_562
1704,1,3659,1410,2335,1871,3052,3738,6031,35028135,27023,286,group_563
4310,1,3245,7444,2156,5358,3070,4931,2747,30017403,20999,323,group_564
6085,1,1233,6034,1167,5358,5546,3064,4208,30022808,20470,450,6085
6357,1,666,4084,4827,4117,1132,2118,5378,35002185,28929,170,group_566
9039,1,3766,1024,4827,5358,5790,924,3136,90022886,21543,430,9039
4488,0,587,5394,4827,3836,831,1047,6031,25041737,20655,48,group_568
7232,0,4013,3990,3759,5358,2020,3539,2256,10208126,29939,160,group_569
3113,0,5190,3897,2901,3523,5026,4931,4673,10357007,25749,286,3113
6356,1,4346,903,4827,4338,3230,1671,455,25027693,24006,351,6356
7382,0,5256,5328,829,4134,4380,3844,6031,30016928,26208,116,group_572
5619,0,5221,174,1206,4679,2747,4931,4086,35000322,24063,724,group_573
6923,0,6335,3187,1055,874,6388,4931,6031,30001460,25527,544,group_574
8900,0,15,2894,1891,5358,6388,1593,2721,40005872,20079,404,8900
179,1,3936,1968,4305,637,3464,2279,6031,35000679,23713,472,179
9294,1,5442,5262,2512,978,2934,196,5202,25016357,26971,450,9294
7670,0,5245,6944,4685,855,4593,3532,5208,25011707,28810,689,group_578
9310,0,3838,6454,2726,5358,3651,3918,6031,90021764,26357,292,group_579
869,1,4932,3694,4827,5358,5847,420,6031,25028195,26855,702,869
1554,0,587,6342,4193,2110,1493,925,6031,35006078,24862,238,1554
2139,1,1328,199,4574,1281,1221,4931,2059,35014493,25822,534,group_582
7652,0,3054,3546,4827,5358,858,4931,6031,10182081,20670,726,7652
11020,0,315,62,1200,32,3639,4931,641,10462719,27706,599,group_584
9691,1,3414,6404,3910,4094,4556,3363,6031,35008790,27351,420,group_585
7886,0,2867,4179,4827,5358,4503,4725,6031,35030535,26424,153,7886
4034,0,2133,6384,319,5358,218,3978,6031,35013113,24136,210,4034
8372,0,3936,6211,4827,3424,783,2279,2086,35000679,21343,304,group_588
5692,0,5918,4646,3570,2011,6388,1623,2052,40015645,22650,547,group_589
1745,0,66,51,4827,185,2165,3485,6031,90006606,24183,553,1745
2448,1,3600,1752,3696,4516,3755,4931,1073,25008979,26058,44,2448
1154,0,4113,3127,3150,5358,2680,4076,2085,10481417,21846,240,group_592
3895,0,6065,304,4827,995,4481,823,6031,50066335,28954,537,3895
2563,1,5646,836,4827,1878,1028,1589,5437,25030336,24462,239,group_594
5156,0,2714,7021,4827,4119,6388,4931,2192,35016200,29857,205,5156
7425,1,2098,7473,4827,5358,6388,1870,4177,40007072,21037,12,7425
4199,0,3617,2914,4827,2306,649,3101,5028,35006358,22525,480,4199
430,0,4776,7328,2023,79,1658,4931,3765,10332130,29966,589,430
8294,1,3981,4658,4395,5358,1358,366,2398,10297602,29024,531,group_599
1090,1,6253,7414,3801,5358,1206,3414,6031,10424342,27811,410,group_600
1102,0,3342,3166,2858,4801,5343,4931,1710,35009789,20104,300,1102
4552,0,1170,1040,2331,1343,2653,4931,6031,25007163,20859,323,group_190
9769,1,216,4864,3176,241,264,400,442,25002228,28326,367,group_602
10700,0,5535,5039,718,5358,3340,2788,1641,25030294,27501,626,group_603
7860,1,2150,7473,4827,5358,6388,4931,6031,35000564,23625,520,group_604
4463,0,496,4898,3761,5358,4291,3865,6031,25029352,29947,597,4463
10661,0,4861,672,3971,4434,470,4931,6031,35007114,25368,678,10661
8429,1,764,1605,3664,5358,3145,4931,2836,35017463,24202,153,8429
2484,1,662,2519,103,2740,5813,4931,2454,10202016,26565,261,group_608
9458,1,1558,3163,1486,3087,2026,456,6031,35008438,22347,363,9458
6884,0,4798,4684,2639,953,6388,784,265,90009792,24462,679,group_594
6489,0,576,4370,4705,5358,3837,1314,561,25009649,26959,209,6489
5201,1,5435,3211,4827,3861,108,4931,6031,35016978,25399,357,5201
1265,1,620,2445,309,5358,3298,1316,6031,25021076,21584,280,1265
3549,0,3284,2904,1700,4770,1855,36,2309,35027085,26470,169,group_613
2768,1,3304,7473,4827,5358,5993,1993,6031,35009738,28010,516,2768
1076,0,3862,4987,4827,5358,6388,3099,6031,35026986,24141,668,1076
675,1,5004,7262,4561,5121,2798,4185,4333,25035011,25069,132,group_616
8420,1,583,6227,854,2013,250,1693,4397,35021671,29121,598,8420
376,1,4215,5309,4782,3173,5020,966,6031,10521383,24808,212,376
1846,0,2611,4605,4827,3870,3062,4931,6031,25027409,28974,194,1846
10352,1,1273,6395,1733,2821,5701,256,4431,10374707,27243,400,group_620
6847,1,4456,2312,3398,5358,2401,1410,4473,10249465,23795,330,group_621
1003,0,1916,2313,3396,3990,902,1405,3220,30025144,24622,321,group_622
7068,1,3198,3774,2632,4089,268,2581,4783,10350891,22667,157,7068
2886,1,6249,3947,2083,1928,335,4360,6031,10134541,27165,454,2886
679,0,5926,6854,3202,3252,456,1032,4017,25015755,28309,131,679
9748,1,1623,1325,3892,5358,1819,4931,6031,90008728,24960,505,group_626
2001,0,2452,6004,1872,5358,3968,3480,4691,25021637,26079,450,2001
733,1,979,1285,4827,139,3783,4931,671,10280343,23643,261,group_628
7816,0,5316,458,4827,1786,5901,4040,360,25014325,26110,455,group_629
6780,0,565,2089,832,5123,5539,4931,99,20005428,28266,448,6780
4577,1,1766,5402,3068,2434,4610,4931,1293,35021606,27077,113,4577
5420,1,6184,5432,4000,4746,5409,615,4046,20015151,20903,711,group_632
3810,1,5034,6724,4827,146,3012,4682,2829,40021766,24056,116,3810
3008,0,1087,6573,2013,4612,6012,3145,6031,10261294,25443,225,group_634
10640,1,4757,7427,675,5358,1712,4931,3782,25028200,23688,6,10640
2112,1,5447,1946,3029,4046,1292,1890,2004,40002921,26144,85,group_636
4784,0,4973,756,4605,1813,438,1241,6031,10282788,27242,18,4784
1209,0,6410,296,4827,4955,5076,4122,3117,30023641,22001,504,1209
1144,1,1127,1172,144,756,2886,752,6031,35008150,21110,42,group_639
4918,1,1496,1304,3619,921,5297,4931,4506,20008713,28812,33,group_640
9245,1,3375,7473,4827,985,959,4931,1562,90016294,26433,337,9245
7055,0,4518,958,4827,5358,5782,2561,773,80064720,21618,720,group_642
53,1,6258,2038,1961,2790,6142,4789,4553,40017733,23816,41,group_643
1442,0,3436,1745,2896,5358,4044,4931,6031,25003325,26905,371,1442
7319,1,5702,6693,3480,5358,2964,2212,6031,25011065,21547,512,group_645
7326,0,4798,4684,2639,953,6388,3806,6031,90009792,28214,463,7326
7186,0,4017,6550,4592,1107,6308,4719,5626,35014869,21170,200,7186
3955,1,4690,2332,4290,5358,804,4931,6031,10151819,23047,271,3955
6872,1,3671,1973,4827,2073,912,327,6031,25040375,25436,177,6872
